ResponseId,RespondentID,StartDate,Finished,DistributionChannel,SessionID
SYNTH_025115,104864db,2024-08-17,0,gl,83423e52
SYNTH_025116,7625a1b5,2024-03-07,0,gl,7b200c79
SYNTH_025117,06f1ff22,2024-08-06,0,anonymous,e18fcc88
SYNTH_025118,17929c4b,2024-06-07,1,anonymous,08299824
SYNTH_025119,883e2194,2024-04-19,1,gl,540fe746
SYNTH_025120,1599078c,2024-04-08,1,gl,c2686737
SYNTH_025121,7d24864b,2024-09-24,1,anonymous,43a2c632
SYNTH_025122,663158c2,2024-10-28,0,anonymous,e6d6a42b
SYNTH_025123,cae2630b,2024-03-09,0,gl,f875c637
SYNTH_025124,4de2f411,2024-09-08,1,anonymous,7dfd72ac
SYNTH_025125,e65e3346,2024-08-12,1,gl,a075704b
SYNTH_025126,3955b2c4,2024-03-07,1,anonymous,d364f2b3
SYNTH_025127,69d5cd63,2024-12-26,1,anonymous,cdacad00
SYNTH_025128,2a6f3632,2024-02-05,1,gl,5edae229
SYNTH_025129,91b6666d,2024-01-08,0,gl,6c49c06b
SYNTH_025130,7f59fe3f,2024-04-03,0,anonymous,5702161b
SYNTH_025131,3d6bf08c,2024-04-05,1,gl,0c4b67a5
SYNTH_025132,55bbf6cf,2024-05-14,1,gl,c4709576
SYNTH_025133,48cd1580,2024-10-08,1,anonymous,9f7f4f1c
SYNTH_025134,b3d80835,2024-04-11,1,anonymous,69400dd0
SYNTH_025135,b28e274f,2024-02-01,1,anonymous,180791cb
SYNTH_025136,5e820493,2024-05-02,1,gl,474cdc34
SYNTH_025137,09991d9c,2024-10-15,1,gl,1d51e71c
SYNTH_025138,2397918d,2024-10-29,0,anonymous,4cdc41bb
SYNTH_025139,f823bf9e,2024-10-21,1,anonymous,ef673ed2
SYNTH_025140,a3e5d8fa,2024-03-23,1,anonymous,3d2eee64
SYNTH_025141,b9f83f33,2024-01-11,1,gl,926ae408
SYNTH_025142,e4541214,2024-10-07,1,gl,102184f1
SYNTH_025143,eb844335,2024-12-13,1,gl,25ceea53
SYNTH_025144,70818a32,2024-08-04,0,anonymous,078221f4
SYNTH_025145,28682c60,2024-05-25,1,anonymous,9ffcc74f
SYNTH_025146,46d6539c,2024-01-06,1,anonymous,01ee9654
SYNTH_025147,26745afc,2024-04-11,0,gl,390b78a6
SYNTH_025148,c0a0ce18,2024-03-18,1,gl,bf4ff5dd
SYNTH_025149,b1d64669,2024-10-05,1,gl,31422e80
SYNTH_025150,3f0011f7,2024-09-29,1,gl,6eb963a7
SYNTH_025151,06f1ff22,2024-01-28,1,anonymous,b9e76faf
SYNTH_025152,e0aae6df,2024-04-12,1,anonymous,334a27a8
SYNTH_025153,9465e903,2024-08-18,0,anonymous,6498fc6e
SYNTH_025154,7edf7bf7,2024-11-01,0,anonymous,2c9f0a9c
SYNTH_025155,e2535043,2024-11-30,0,gl,6f3359c0
SYNTH_025156,a1f76f62,2024-11-03,0,anonymous,3a1585b3
SYNTH_025157,8d8be801,2024-12-29,0,anonymous,7bb2e9a8
SYNTH_025158,b1b35a47,2024-03-05,1,anonymous,04266c56
SYNTH_025159,d191d4c0,2024-08-12,1,gl,85153aef
SYNTH_025160,3583c6fb,2024-09-09,1,anonymous,8b74d379
SYNTH_025161,12795127,2024-12-26,1,anonymous,617bba04
SYNTH_025162,b0177146,2024-05-19,1,gl,a3b74548
SYNTH_025163,ce9fe492,2024-03-11,1,anonymous,cdb6e3a5
SYNTH_025164,70ad8af4,2024-07-16,1,anonymous,caa34b3b
SYNTH_025165,731f5c56,2024-04-10,1,gl,672e7e1b
SYNTH_025166,3f3b6bbe,2024-04-26,1,anonymous,02df7a31
SYNTH_025167,face2189,2024-10-08,1,gl,0707cd9a
SYNTH_025168,c975f9af,2024-03-08,1,anonymous,1a84941a
SYNTH_025169,66a73fe8,2024-01-18,0,anonymous,e02e435f
SYNTH_025170,c6f7c519,2024-04-22,1,gl,f39c4692
SYNTH_025171,1a4ef632,2024-03-13,1,gl,3679b92a
SYNTH_025172,d177ceee,2024-03-30,0,anonymous,1a68831f
SYNTH_025173,0cfd670c,2024-06-23,1,anonymous,e0b283ad
SYNTH_025174,6ca90597,2024-07-13,0,anonymous,29e85f43
SYNTH_025175,405508fa,2024-01-01,0,gl,b57aee59
SYNTH_025176,32e391f0,2024-02-01,1,anonymous,16f814e6
SYNTH_025177,66a73fe8,2024-02-23,1,gl,4d520aab
SYNTH_025178,27bdfeb1,2024-08-01,1,gl,f2ac6d75
SYNTH_025179,a1a223c7,2024-04-14,0,anonymous,78a3a2ae
SYNTH_025180,9f1988e3,2024-09-08,1,anonymous,93d5f5b8
SYNTH_025181,51b7322f,2024-01-07,1,anonymous,1c0ba284
SYNTH_025182,3cc638de,2024-07-26,1,gl,76651e4e
SYNTH_025183,6e547146,2024-09-06,1,gl,b0505786
SYNTH_025184,1a8a526c,2024-05-28,0,anonymous,c96baeed
SYNTH_025185,d40aef51,2024-10-17,0,gl,11f5fb11
SYNTH_025186,b71a9279,2024-12-14,1,gl,1f9b0f3b
SYNTH_025187,466c2a8b,2024-04-03,1,gl,5329cc36
SYNTH_025188,59d97104,2024-11-03,1,anonymous,80790496
SYNTH_025189,219821f3,2024-07-03,1,gl,40b995e8
SYNTH_025190,021f120d,2024-09-16,0,anonymous,1a383bd9
SYNTH_025191,6143d48d,2024-10-26,1,gl,a14dfe6e
SYNTH_025192,08cf8d97,2024-10-21,1,gl,3f2d1c02
SYNTH_025193,4ad68e20,2024-05-30,0,gl,88afa9d4
SYNTH_025194,abd9bc54,2024-01-08,1,anonymous,2ae5b9e6
SYNTH_025195,1c9e3ee8,2024-04-05,1,gl,9c4752a3
SYNTH_025196,86a95334,2024-01-08,1,anonymous,7e64a228
SYNTH_025197,c55f6410,2024-01-06,1,gl,429f770c
SYNTH_025198,a65e01e3,2024-10-19,0,anonymous,f37e4f19
SYNTH_025199,8c4b313f,2024-07-09,1,gl,a5dfd1a9
SYNTH_025200,cebe371e,2024-08-26,1,anonymous,ffb2f70d
SYNTH_025201,88a6fd46,2024-12-13,1,anonymous,ca7046c4
SYNTH_025202,326e1254,2024-06-30,1,anonymous,328aeed2
SYNTH_025203,9a8f778e,2024-04-29,1,anonymous,5eebaf6a
SYNTH_025204,d2c065a0,2024-03-14,1,gl,95503686
SYNTH_025205,c143bda8,2024-06-24,1,gl,dbd03205
SYNTH_025206,d98dd964,2024-11-11,1,gl,6b48a30a
SYNTH_025207,3042351e,2024-06-03,0,gl,972fa43b
SYNTH_025208,87aaf632,2024-01-23,1,anonymous,40a92754
SYNTH_025209,14729749,2024-05-04,1,anonymous,e3225082
SYNTH_025210,764496da,2024-09-28,0,anonymous,23beb10a
SYNTH_025211,46210b38,2024-05-11,1,gl,674cdff0
SYNTH_025212,191f78af,2024-12-17,1,anonymous,dd41753b
SYNTH_025213,881b8507,2024-06-16,0,anonymous,07706532
SYNTH_025214,c177b399,2024-01-26,1,anonymous,f099d8df
SYNTH_025215,62daa6dd,2024-10-06,1,gl,723e6355
SYNTH_025216,da72f9d0,2024-04-21,1,anonymous,674e66ab
SYNTH_025217,1d3926ab,2024-07-04,0,gl,a3f808b0
SYNTH_025218,13bfbc3b,2024-06-16,1,gl,dcbeb0b0
SYNTH_025219,619885fb,2024-08-05,1,anonymous,cf5f5b73
SYNTH_025220,72047816,2024-06-10,1,gl,5aba8a15
SYNTH_025221,054a5253,2024-03-07,1,anonymous,e18383f0
SYNTH_025222,75b6cf3a,2024-08-29,1,gl,7d816819
SYNTH_025223,0de722de,2024-06-30,0,gl,f19ba3ef
SYNTH_025224,7c963fbe,2024-08-07,1,anonymous,d992ab6e
SYNTH_025225,738cb5db,2024-12-28,1,gl,248998dc
SYNTH_025226,208bde7c,2024-05-21,1,gl,203b6c80
SYNTH_025227,a1ca679c,2024-10-04,0,anonymous,53c6eddb
SYNTH_025228,dc9d615e,2024-02-02,1,gl,0070343c
SYNTH_025229,d24ea7ef,2024-06-21,0,gl,2507793f
SYNTH_025230,204c085c,2024-07-10,1,gl,e005d6f4
SYNTH_025231,5bead731,2024-10-09,1,gl,75c418a7
SYNTH_025232,2397b3ed,2024-03-05,1,gl,f5491c2c
SYNTH_025233,41fc07da,2024-01-18,1,gl,ae6324a8
SYNTH_025234,6a1df535,2024-02-06,1,anonymous,9cfa7299
SYNTH_025235,d5e707a6,2024-07-30,1,gl,0d40e42f
SYNTH_025236,1df2457e,2024-10-06,1,gl,1ae8fec5
SYNTH_025237,72e66bb9,2024-10-30,1,anonymous,4f0107d3
SYNTH_025238,8170b00f,2024-09-19,1,gl,8af11844
SYNTH_025239,c87b2ae0,2024-03-12,1,gl,44e21277
SYNTH_025240,49c33f58,2024-11-14,0,anonymous,e08146b3
SYNTH_025241,036ec084,2024-10-01,1,gl,903cf3f5
SYNTH_025242,10775893,2024-12-11,1,anonymous,fbbcdb64
SYNTH_025243,cc047ccc,2024-11-04,1,anonymous,b93ce5ec
SYNTH_025244,340a26e8,2024-08-26,0,anonymous,10d48611
SYNTH_025245,457fd9c3,2024-04-02,0,gl,4cb5f83f
SYNTH_025246,a14ff764,2024-09-30,1,gl,a51748b4
SYNTH_025247,eba638af,2024-08-22,0,anonymous,57272a06
SYNTH_025248,21de3667,2024-03-28,1,anonymous,684f84d8
SYNTH_025249,b285c03c,2024-06-16,1,gl,c87d3c71
SYNTH_025250,bb282dd9,2024-03-02,1,anonymous,224e7e41
SYNTH_025251,79e78868,2024-01-13,1,gl,5ac8834f
SYNTH_025252,4ed2befe,2024-06-01,1,gl,2e0d7422
SYNTH_025253,d82aac6c,2024-11-15,1,anonymous,4bf35699
SYNTH_025254,bf4da1ce,2024-02-06,1,gl,10c6284f
SYNTH_025255,d65e5621,2024-06-12,1,anonymous,5cf57ddc
SYNTH_025256,75b6cf3a,2024-10-11,0,gl,ba9a4ee5
SYNTH_025257,1a4ea177,2024-08-08,1,anonymous,77c3ffd9
SYNTH_025258,2ce0911c,2024-12-21,1,gl,36dfca5e
SYNTH_025259,cf10efcd,2024-11-07,1,gl,86fcf134
SYNTH_025260,dfd5a676,2024-06-19,1,anonymous,b03ba09b
SYNTH_025261,a81b3d95,2024-03-29,1,gl,243e4697
SYNTH_025262,18163c10,2024-11-22,0,anonymous,1f327830
SYNTH_025263,618b740e,2024-04-08,1,gl,c3640f39
SYNTH_025264,4d6e8436,2024-11-24,1,gl,9f8c7925
SYNTH_025265,0e5360c3,2024-08-05,1,gl,61ed1b41
SYNTH_025266,a166dac1,2024-11-28,1,anonymous,5dd382c4
SYNTH_025267,42f95199,2024-12-04,1,gl,45297e8a
SYNTH_025268,f82f6ae6,2024-11-23,1,gl,827258ee
SYNTH_025269,d8e0a1b4,2024-11-05,1,anonymous,a5bdcee7
SYNTH_025270,9f4b0b29,2024-09-16,1,anonymous,724e9f3a
SYNTH_025271,ef20b580,2024-12-24,1,gl,40f0b2f1
SYNTH_025272,f4d324cb,2024-07-20,1,gl,4a81c1c2
SYNTH_025273,1f56926e,2024-12-01,0,anonymous,4c062a3b
SYNTH_025274,d1d81b5b,2024-05-29,1,gl,0b27d1cb
SYNTH_025275,d8b7bdfc,2024-08-09,1,gl,88e30130
SYNTH_025276,ea7b47c5,2024-12-23,0,anonymous,1b51746c
SYNTH_025277,f0822d0a,2024-01-21,1,anonymous,b02ce196
SYNTH_025278,0813f12f,2024-07-16,1,anonymous,1f43fde3
SYNTH_025279,f88c9318,2024-02-24,1,gl,8e017d50
SYNTH_025280,e2cea72c,2024-03-17,1,gl,efd96b4d
SYNTH_025281,0b3b9aea,2024-01-26,1,anonymous,ffd56fd6
SYNTH_025282,c2a6e526,2024-09-07,0,anonymous,dfd8b5c4
SYNTH_025283,f3cca8af,2024-10-08,0,gl,a5ec6eb2
SYNTH_025284,b8d0814e,2024-02-26,1,anonymous,013a8223
SYNTH_025285,1df2457e,2024-07-13,1,gl,500a8e21
SYNTH_025286,38bc3a65,2024-02-07,1,anonymous,9761fd35
SYNTH_025287,576a43fc,2024-01-17,1,gl,0c5cad4c
SYNTH_025288,f7a5d119,2024-08-08,1,anonymous,1d1431bb
SYNTH_025289,203cdb7a,2024-09-04,1,anonymous,80109fb7
SYNTH_025290,630bf7b6,2024-03-18,1,anonymous,858e3581
SYNTH_025291,ac964666,2024-04-28,1,gl,2396bfbc
SYNTH_025292,12da35ec,2024-08-06,1,anonymous,da778ac2
SYNTH_025293,f29ab208,2024-06-02,0,gl,16a1c556
SYNTH_025294,6977c143,2024-06-19,1,gl,891d2814
SYNTH_025295,75b9fcfa,2024-02-10,1,anonymous,f519bb85
SYNTH_025296,7babff6b,2024-02-08,1,anonymous,3df30af9
SYNTH_025297,90b03467,2024-08-19,1,anonymous,70004eac
SYNTH_025298,25c3a102,2024-06-19,1,gl,749e4511
SYNTH_025299,0733a6e7,2024-05-20,1,anonymous,a823869d
SYNTH_025300,fbb367a6,2024-11-11,1,anonymous,8fda736e
SYNTH_025301,256bff43,2024-09-19,1,anonymous,2169d049
SYNTH_025302,108beae6,2024-09-08,0,anonymous,324b72cd
SYNTH_025303,ef418fdc,2024-02-23,1,anonymous,77e5981d
SYNTH_025304,aea056fa,2024-04-18,0,anonymous,01f236bc
SYNTH_025305,a2ea7298,2024-11-19,0,anonymous,31bcf2ee
SYNTH_025306,afbb8dae,2024-01-17,0,anonymous,9aaefce3
SYNTH_025307,b5d8d5a5,2024-01-02,1,gl,6d47c70b
SYNTH_025308,925ee6a1,2024-02-18,1,gl,1d92edca
SYNTH_025309,23af4bd2,2024-06-23,1,anonymous,a108b0aa
SYNTH_025310,0cfec270,2024-11-20,1,gl,937fcb96
SYNTH_025311,3b057e7e,2024-01-13,0,anonymous,9de2a376
SYNTH_025312,8d67606d,2024-07-10,0,gl,5c067109
SYNTH_025313,be8bf170,2024-02-08,0,gl,c81dc87d
SYNTH_025314,7fdf95db,2024-07-24,0,gl,db25868f
SYNTH_025315,c45e798a,2024-10-22,0,anonymous,fe8d3f82
SYNTH_025316,13f590a3,2024-04-13,1,gl,8a09e27d
SYNTH_025317,3e1431b2,2024-10-02,0,gl,0452275d
SYNTH_025318,79fb3562,2024-02-13,0,anonymous,1cacbb5d
SYNTH_025319,21527c1a,2024-04-21,1,anonymous,6e011560
SYNTH_025320,8957bddc,2024-03-10,1,anonymous,e1b7e9bc
SYNTH_025321,b9d4bdcd,2024-11-06,0,gl,b75f16aa
SYNTH_025322,79d6b7c7,2024-05-11,1,anonymous,7ae0f67c
SYNTH_025323,4dea5a27,2024-02-22,1,anonymous,741f8bf2
SYNTH_025324,62fd41c5,2024-03-27,1,gl,8ebca434
SYNTH_025325,1137b3cb,2024-11-30,1,gl,897dda83
SYNTH_025326,46830827,2024-09-17,1,gl,f639485a
SYNTH_025327,deea82f7,2024-03-12,0,gl,07cfa254
SYNTH_025328,3d835302,2024-06-23,1,anonymous,224fc069
SYNTH_025329,5dd6aff5,2024-06-09,1,anonymous,a318f5f8
SYNTH_025330,8b5273f5,2024-11-11,1,anonymous,30b02b3f
SYNTH_025331,dc032b01,2024-04-29,1,anonymous,68973cc1
SYNTH_025332,4ec3f173,2024-04-11,1,anonymous,644c04c0
SYNTH_025333,13edd5bc,2024-04-20,1,gl,460beada
SYNTH_025334,25e1e094,2024-04-24,1,gl,68684bf1
SYNTH_025335,68628de1,2024-05-30,1,anonymous,3d9d058a
SYNTH_025336,b7c33ef8,2024-07-21,1,gl,f74241ed
SYNTH_025337,25bad476,2024-08-19,1,anonymous,d149a5bd
SYNTH_025338,3783b40f,2024-04-25,1,anonymous,02207afe
SYNTH_025339,b5f30e72,2024-11-05,0,gl,d07b40bd
SYNTH_025340,8d2902bc,2024-09-20,1,gl,c49da431
SYNTH_025341,c5dd3843,2024-01-17,1,gl,baa58685
SYNTH_025342,3d5c28e9,2024-07-08,1,anonymous,5bbf6e47
SYNTH_025343,5f3fe9a6,2024-01-04,1,gl,10bc5d5e
SYNTH_025344,fc4971c2,2024-10-16,1,gl,890c8a5e
SYNTH_025345,b92ca280,2024-05-09,1,anonymous,15db78a3
SYNTH_025346,f38a4289,2024-11-11,0,anonymous,513018d8
SYNTH_025347,f250aa3b,2024-08-17,1,gl,1a177e63
SYNTH_025348,4ef1636c,2024-02-15,1,anonymous,4dd3b402
SYNTH_025349,9362d0db,2024-05-09,1,anonymous,e80f5625
SYNTH_025350,ddcf2bb3,2024-02-06,1,anonymous,04127264
SYNTH_025351,b5d8d5a5,2024-05-15,1,gl,b3b9df98
SYNTH_025352,6de8661f,2024-08-27,1,gl,03ad5493
SYNTH_025353,58dd4065,2024-05-27,1,gl,e57a39e2
SYNTH_025354,b70665e7,2024-08-10,1,anonymous,ad31ebf3
SYNTH_025355,b5233c2a,2024-05-13,1,gl,34ca6690
SYNTH_025356,9cf00e5b,2024-10-04,0,anonymous,01774993
SYNTH_025357,a9625e0e,2024-09-05,0,gl,c344246d
SYNTH_025358,db927c2f,2024-10-25,1,gl,5eb1ff37
SYNTH_025359,281ec3e9,2024-02-10,1,gl,2769ae7c
SYNTH_025360,cf135be2,2024-06-08,1,anonymous,0679df70
SYNTH_025361,1b70e284,2024-09-02,1,anonymous,7cecdb95
SYNTH_025362,3a0032a7,2024-01-05,1,anonymous,a2ed111a
SYNTH_025363,77bf01ff,2024-02-27,1,gl,6414d9f9
SYNTH_025364,ec6130e9,2024-10-18,1,anonymous,d0fa1840
SYNTH_025365,a4e5c3e2,2024-04-25,1,anonymous,7f6b2488
SYNTH_025366,81c06134,2024-03-01,1,gl,37d74632
SYNTH_025367,e63bb8c2,2024-01-30,0,gl,54cc19e0
SYNTH_025368,e7d8ddfc,2024-12-22,1,gl,27f4ad3c
SYNTH_025369,8ce5ca1c,2024-02-10,0,anonymous,04bd5f3b
SYNTH_025370,2b6b6217,2024-09-05,1,gl,66581c6f
SYNTH_025371,e91d289f,2024-04-28,1,anonymous,272af240
SYNTH_025372,780e716b,2024-10-21,1,anonymous,21429e43
SYNTH_025373,6060a2fd,2024-03-21,1,gl,fc12b99c
SYNTH_025374,638b17f7,2024-11-29,1,anonymous,c634e4f7
SYNTH_025375,391ba44c,2024-06-30,1,gl,868ee4b6
SYNTH_025376,62df232d,2024-11-28,1,gl,f506660f
SYNTH_025377,0c323593,2024-02-23,1,anonymous,351078e0
SYNTH_025378,941b52ed,2024-07-07,0,gl,81d99fdd
SYNTH_025379,5730c74f,2024-11-18,0,anonymous,cc42c067
SYNTH_025380,e67b5264,2024-05-20,1,gl,b03f64f1
SYNTH_025381,db0847fd,2024-04-20,1,gl,64d40ebc
SYNTH_025382,81885351,2024-11-11,1,gl,8a2d9908
SYNTH_025383,b7ca38de,2024-06-23,1,gl,bf2eeebb
SYNTH_025384,2d563777,2024-01-28,0,anonymous,6739d609
SYNTH_025385,a85ca3e4,2024-05-21,0,anonymous,bfd99f58
SYNTH_025386,79571224,2024-04-05,0,gl,0e7d2679
SYNTH_025387,f68c5531,2024-09-20,1,anonymous,b376a89b
SYNTH_025388,31f109e4,2024-07-01,1,gl,d4623e05
SYNTH_025389,4fff8024,2024-08-31,1,anonymous,e09f7d5f
SYNTH_025390,2736f841,2024-10-15,0,gl,6263a7d1
SYNTH_025391,c9f125b9,2024-12-03,1,gl,4030f6ea
SYNTH_025392,d5fd1a73,2024-03-04,1,anonymous,e55f0bea
SYNTH_025393,45612922,2024-08-02,0,gl,fc81424b
SYNTH_025394,4420c3fc,2024-02-23,1,anonymous,71f727fd
SYNTH_025395,00aa6419,2024-03-16,1,anonymous,ab76f734
SYNTH_025396,bae9fc83,2024-06-24,1,gl,933ca851
SYNTH_025397,75a20592,2024-12-28,1,anonymous,f0b4f747
SYNTH_025398,9f9c506a,2024-05-19,1,gl,0775c440
SYNTH_025399,d84d7697,2024-03-13,0,gl,fc24f7f8
SYNTH_025400,874c22b8,2024-09-27,1,anonymous,a6c75a20
SYNTH_025401,b93391e3,2024-08-03,1,gl,0034a559
SYNTH_025402,966a1fc4,2024-02-19,1,anonymous,a482acfa
SYNTH_025403,d84d7697,2024-03-14,1,gl,dbbd8fe2
SYNTH_025404,2fb6134a,2024-09-27,1,anonymous,3208269a
SYNTH_025405,a85ca3e4,2024-11-08,1,anonymous,7b4dff1e
SYNTH_025406,e46b17b7,2024-10-24,1,gl,46da3145
SYNTH_025407,ca6551cd,2024-08-15,1,gl,6695efaa
SYNTH_025408,73b5544c,2024-06-28,1,anonymous,49f9b6bd
SYNTH_025409,a2ff6b1c,2024-08-05,1,gl,c25fef43
SYNTH_025410,fc83367a,2024-12-16,0,anonymous,f5cba9ec
SYNTH_025411,4161b4d6,2024-05-20,1,gl,69580d67
SYNTH_025412,91d070a4,2024-12-24,1,gl,f28d71a9
SYNTH_025413,8e43412c,2024-09-18,1,anonymous,5167fad2
SYNTH_025414,69ea0236,2024-10-08,1,anonymous,f2d32f65
SYNTH_025415,29b3a30c,2024-06-28,0,anonymous,16d08237
SYNTH_025416,e5401574,2024-11-30,1,gl,82f494e1
SYNTH_025417,3d5c28e9,2024-11-15,1,anonymous,dfae3d50
SYNTH_025418,66a73fe8,2024-07-07,1,anonymous,31766964
SYNTH_025419,e8fc0ed6,2024-12-16,1,anonymous,e53884e0
SYNTH_025420,68ef78c8,2024-05-31,1,gl,19be1922
SYNTH_025421,c8b0bed1,2024-03-18,1,anonymous,7b830c41
SYNTH_025422,c33fb2bb,2024-01-28,1,gl,0ca79b90
SYNTH_025423,e940e596,2024-01-14,1,gl,d188d7e9
SYNTH_025424,a154276a,2024-04-05,1,gl,e8426061
SYNTH_025425,e221c2ec,2024-04-08,1,anonymous,17de5015
SYNTH_025426,a7b450f3,2024-10-05,1,anonymous,218ba7c5
SYNTH_025427,84cabe19,2024-06-16,1,gl,58a24a70
SYNTH_025428,fcec17c8,2024-07-05,1,gl,d71c3612
SYNTH_025429,416b9864,2024-04-28,1,gl,5add3c15
SYNTH_025430,1fbc5e46,2024-06-19,1,anonymous,50dc9f6d
SYNTH_025431,039d65f1,2024-02-05,1,gl,91681af5
SYNTH_025432,a1cb8ecc,2024-03-07,0,anonymous,e7d3162d
SYNTH_025433,05ae8633,2024-11-12,1,gl,5dc7c8f8
SYNTH_025434,075738ea,2024-01-24,1,anonymous,21a7049c
SYNTH_025435,b6d04699,2024-01-15,0,anonymous,f49729c8
SYNTH_025436,59c24407,2024-02-05,1,gl,ccddb9c0
SYNTH_025437,f4a444b5,2024-04-16,1,gl,278cc137
SYNTH_025438,6eb1f7c3,2024-10-17,1,gl,db90bf52
SYNTH_025439,836d0717,2024-03-08,1,anonymous,4f557d15
SYNTH_025440,f79a78c8,2024-11-19,0,gl,11bc5189
SYNTH_025441,64417cdf,2024-06-09,1,anonymous,ef157183
SYNTH_025442,f3e72bb2,2024-03-21,1,anonymous,6d5fc9d2
SYNTH_025443,697ea35e,2024-10-03,0,anonymous,79fc54bb
SYNTH_025444,c585847b,2024-04-16,1,anonymous,d0bfef3f
SYNTH_025445,09338d28,2024-04-06,1,anonymous,b2ce938b
SYNTH_025446,4c3b205a,2024-04-10,1,gl,7da9a298
SYNTH_025447,d5f4a1e1,2024-03-02,1,gl,809e229b
SYNTH_025448,083869f4,2024-06-20,1,gl,73c0cf25
SYNTH_025449,3a57fd07,2024-10-22,1,gl,c5538f98
SYNTH_025450,5394102c,2024-08-24,0,anonymous,179fdcfe
SYNTH_025451,676247ae,2024-07-27,1,anonymous,a82eae86
SYNTH_025452,c177b399,2024-05-31,1,anonymous,1ed290b2
SYNTH_025453,dcaaf9bb,2024-07-10,1,gl,3ff0905c
SYNTH_025454,75c99e3e,2024-06-17,1,gl,73399210
SYNTH_025455,80cdd7cc,2024-01-20,1,gl,4b7b7ec6
SYNTH_025456,b0f40edd,2024-03-02,1,anonymous,5c6f7103
SYNTH_025457,b2e722ee,2024-09-10,1,anonymous,3fbd9848
SYNTH_025458,8ddf5d2c,2024-06-04,1,anonymous,b3efd150
SYNTH_025459,071cc009,2024-12-16,1,gl,685ab13d
SYNTH_025460,f6bd4d70,2024-09-29,1,gl,2b6faebb
SYNTH_025461,40fcf0a6,2024-09-23,0,anonymous,7b6b243c
SYNTH_025462,ddb2fc7a,2024-09-02,1,anonymous,0024e6d1
SYNTH_025463,806d1319,2024-08-19,1,gl,b804f0d1
SYNTH_025464,d037acbd,2024-09-03,1,gl,5e80de7a
SYNTH_025465,f013dbba,2024-02-15,1,anonymous,c4871b74
SYNTH_025466,142a5360,2024-03-18,0,anonymous,f75c7ebe
SYNTH_025467,b10eb729,2024-07-31,1,gl,cce2f870
SYNTH_025468,5d66391e,2024-09-12,0,anonymous,5abf4a79
SYNTH_025469,f8a1d1c5,2024-06-02,0,anonymous,6486802a
SYNTH_025470,354c3cab,2024-11-12,1,anonymous,2c1fc6d2
SYNTH_025471,35f07198,2024-11-22,1,gl,ccea7799
SYNTH_025472,90ea5c60,2024-03-05,0,gl,470f9400
SYNTH_025473,48ccc01e,2024-08-12,1,anonymous,cc3fae8c
SYNTH_025474,ab578e89,2024-01-13,1,anonymous,0c8a6dcf
SYNTH_025475,14e8ac4d,2024-09-30,0,gl,c41a8e2a
SYNTH_025476,87aacbb8,2024-04-21,1,gl,65c6dba3
SYNTH_025477,581ab69c,2024-07-24,1,gl,9b38be04
SYNTH_025478,047a7a28,2024-02-26,1,anonymous,1ee04ca8
SYNTH_025479,d88efe52,2024-10-12,1,gl,c0fbe89e
SYNTH_025480,32c14d65,2024-09-18,0,anonymous,dfca7fd1
SYNTH_025481,01373bcd,2024-02-25,1,anonymous,9177fe05
SYNTH_025482,46210b38,2024-09-26,0,gl,4703ade8
SYNTH_025483,8e9827db,2024-08-18,0,gl,b16823f2
SYNTH_025484,c0911d06,2024-04-25,0,gl,298a9049
SYNTH_025485,dfe2b230,2024-08-03,1,gl,8a47ed73
SYNTH_025486,7c957d4b,2024-03-28,1,anonymous,3d40ba46
SYNTH_025487,919e589e,2024-09-09,1,anonymous,0935f731
SYNTH_025488,349d8934,2024-01-06,1,anonymous,0eaddb16
SYNTH_025489,963bcb8b,2024-07-19,1,gl,b5857be3
SYNTH_025490,466c2a8b,2024-12-12,1,anonymous,b3374643
SYNTH_025491,416a899f,2024-03-09,1,gl,68cffab2
SYNTH_025492,eb9ce5ef,2024-01-08,0,anonymous,00c3ce72
SYNTH_025493,de4fafcc,2024-08-24,1,anonymous,8c9fcfef
SYNTH_025494,4ae9a666,2024-03-05,1,gl,0afc71b3
SYNTH_025495,24410cef,2024-07-21,1,gl,93ee9c65
SYNTH_025496,f592825a,2024-05-13,1,anonymous,23182f62
SYNTH_025497,7cb41847,2024-02-10,1,anonymous,6a8043da
SYNTH_025498,f6480600,2024-09-22,1,anonymous,c02c0e5e
SYNTH_025499,799ba94e,2024-08-07,0,anonymous,f2b79575
SYNTH_025500,bea7d011,2024-02-26,1,anonymous,b19171fe
SYNTH_025501,283fcb26,2024-10-17,1,gl,dcaa45dd
SYNTH_025502,95bf0518,2024-12-17,1,anonymous,700a2e51
SYNTH_025503,d33d36af,2024-11-20,0,gl,1c6bbc1e
SYNTH_025504,1cbe34c7,2024-03-10,1,gl,8aa75ecd
SYNTH_025505,daa7c5f1,2024-04-18,1,gl,a0507197
SYNTH_025506,e5543864,2024-07-15,1,anonymous,c0a6ef6d
SYNTH_025507,42505cd8,2024-07-04,1,anonymous,bbea5936
SYNTH_025508,80be202d,2024-11-09,1,anonymous,ba6bcaff
SYNTH_025509,b957451f,2024-08-04,0,gl,28e5c665
SYNTH_025510,ff27ce5e,2024-10-29,1,gl,7cbf368c
SYNTH_025511,657162e6,2024-05-04,1,anonymous,936a485b
SYNTH_025512,2dd6412f,2024-07-10,1,anonymous,01f5ff5d
SYNTH_025513,c30a9b38,2024-03-02,1,gl,922d22b5
