respondent_id,company_id,dimension_id,dimension,construct_id,construct,score,industry_synthetic,country_synthetic,continent_synthetic,role_synthetic
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,2,Data,7,Data Governance Framework,4.387225806451613,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,2,Data,8,Data Integration,3.7755483870967743,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,3,Technology,9,AI Tools and Platforms,5.211129032258064,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,3,Technology,10,Scalability,5.0681290322580645,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,3,Technology,11,Cloud vs. On-Premises Solutions,4.285161290322581,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,3,Technology,12,Integration and Optimization,3.7787419354838714,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,4,Talent and Skills,13,AI Skills and Expertise,4.8388709677419355,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,4,Talent and Skills,14,Training and Development,4.119290322580645,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,4,Talent and Skills,15,Recruitment and Team Formation,3.3447096774193543,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,4,Talent and Skills,16,Cross-Functional Collaboration,4.220290322580645,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,5,Organisation and Processes,17,AI Governance and Structure,3.1794516129032258,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,5,Organisation and Processes,18,Process Integration and Optimization,2.6189999999999998,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,5,Organisation and Processes,19,Change Management,5.316,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,5,Organisation and Processes,20,AI-Driven Decision Optimization,4.303193548387097,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,6,Innovation,21,Prototyping and Experimentation,5.033225806451613,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,6,Innovation,22,Products and Services,3.914870967741935,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,6,Innovation,23,Speed of Implementation,3.2258709677419355,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,6,Innovation,24,Innovation Culture and Leadership,5.016258064516129,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,7,Adaptation & Adoption,25,Tooldropping,4.539129032258064,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,7,Adaptation & Adoption,26,Jobs,4.003161290322581,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,7,Adaptation & Adoption,27,Engagement,3.9116774193548385,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,7,Adaptation & Adoption,28,Confidence/Authority,4.391,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,8,Ethics and Responsibility,29,Ethical AI Framework,4.230290322580646,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,8,Ethics and Responsibility,30,Bias and Fairness,4.010193548387097,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,8,Ethics and Responsibility,31,Transparency and Explainability,6.13541935483871,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,8,Ethics and Responsibility,32,Data Privacy and Security,6.918451612903225,Manufacturing,France,Asia,IT & Data
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,1,Alignment with Business Goals,3.8198257839721252,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,2,Leadership Commitment,4.296445993031359,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,3,Long-Term Vision,2.7786062717770035,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,4,Resource Allocation,4.347456445993031,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,2,Data,5,Data Quality,3.7253310104529618,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,2,Data,6,Data Accessibility,4.226933797909408,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,2,Data,7,Data Governance Framework,4.387526132404181,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,2,Data,8,Data Integration,3.8247038327526135,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,3,Technology,9,AI Tools and Platforms,5.211428571428572,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,3,Technology,10,Scalability,4.904808362369338,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,3,Technology,11,Cloud vs. On-Premises Solutions,4.217700348432055,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,3,Technology,12,Integration and Optimization,3.8115331010452964,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,13,AI Skills and Expertise,5.019547038327525,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,14,Training and Development,4.097560975609756,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,15,Recruitment and Team Formation,3.3961324041811847,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,16,Cross-Functional Collaboration,4.1154703832752615,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,17,AI Governance and Structure,3.127073170731707,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,18,Process Integration and Optimization,2.572369337979094,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,19,Change Management,5.372229965156794,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,20,AI-Driven Decision Optimization,4.19418118466899,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,6,Innovation,21,Prototyping and Experimentation,4.961707317073171,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,6,Innovation,22,Products and Services,3.7804878048780486,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,6,Innovation,23,Speed of Implementation,3.22397212543554,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,6,Innovation,24,Innovation Culture and Leadership,4.873484320557491,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,25,Tooldropping,4.233588850174216,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,26,Jobs,4.125365853658536,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,27,Engagement,3.71794425087108,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,28,Confidence/Authority,4.311324041811846,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,29,Ethical AI Framework,4.282787456445993,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,30,Bias and Fairness,3.9960278745644597,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,31,Transparency and Explainability,5.752264808362369,Technology,United States,Africa,Leadership
a2f7ce34,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,32,Data Privacy and Security,6.992857142857143,Technology,United States,Africa,Leadership
b4c1035b,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,1,Alignment with Business Goals,4.047458193979933,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,2,Leadership Commitment,4.417658862876254,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,3,Long-Term Vision,3.0058528428093645,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,4,Resource Allocation,4.40675585284281,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,2,Data,5,Data Quality,3.7761872909698995,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,2,Data,6,Data Accessibility,4.160133779264214,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,2,Data,7,Data Governance Framework,4.444882943143813,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,2,Data,8,Data Integration,3.8329096989966556,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,3,Technology,9,AI Tools and Platforms,5.240802675585284,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,3,Technology,10,Scalability,4.949866220735786,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,3,Technology,11,Cloud vs. On-Premises Solutions,4.338628762541806,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,3,Technology,12,Integration and Optimization,3.994816053511706,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,13,AI Skills and Expertise,5.004648829431439,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,14,Training and Development,4.225518394648829,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,15,Recruitment and Team Formation,3.539498327759197,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,16,Cross-Functional Collaboration,4.255083612040134,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,17,AI Governance and Structure,3.293779264214047,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,18,Process Integration and Optimization,2.789732441471572,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,19,Change Management,5.503311036789298,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,20,AI-Driven Decision Optimization,4.299832775919732,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,6,Innovation,21,Prototyping and Experimentation,4.972608695652173,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,6,Innovation,22,Products and Services,3.86876254180602,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,6,Innovation,23,Speed of Implementation,3.351036789297659,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,6,Innovation,24,Innovation Culture and Leadership,4.877892976588629,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,25,Tooldropping,4.357458193979934,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,26,Jobs,4.073946488294314,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,27,Engagement,3.8266889632107026,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,28,Confidence/Authority,4.337290969899665,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,29,Ethical AI Framework,4.449397993311036,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,30,Bias and Fairness,3.99943143812709,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,31,Transparency and Explainability,5.831170568561872,Education,United Kingdom,South America,Strategy & Policy
b4c1035b,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,32,Data Privacy and Security,6.822408026755853,Education,United Kingdom,South America,Strategy & Policy
b8fd5449,550e8400-e29b-41d4-a716-446655440003,1,Strategy and Vision,1,Alignment with Business Goals,3.913846153846154,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,1,Strategy and Vision,2,Leadership Commitment,4.762274247491639,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,1,Strategy and Vision,3,Long-Term Vision,2.9743478260869565,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,1,Strategy and Vision,4,Resource Allocation,4.619899665551839,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,2,Data,5,Data Quality,3.815117056856187,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,2,Data,6,Data Accessibility,4.307591973244147,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,2,Data,7,Data Governance Framework,4.6640133779264215,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,2,Data,8,Data Integration,3.8392307692307694,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,3,Technology,9,AI Tools and Platforms,5.140301003344482,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,3,Technology,10,Scalability,5.14571906354515,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,3,Technology,11,Cloud vs. On-Premises Solutions,4.507190635451505,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,3,Technology,12,Integration and Optimization,3.9190635451505016,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,13,AI Skills and Expertise,4.991939799331103,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,14,Training and Development,4.079464882943144,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,15,Recruitment and Team Formation,3.5485953177257525,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,16,Cross-Functional Collaboration,4.432207357859532,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,17,AI Governance and Structure,3.23247491638796,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,18,Process Integration and Optimization,2.7934113712374584,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,19,Change Management,5.412207357859532,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,20,AI-Driven Decision Optimization,4.609899665551839,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,6,Innovation,21,Prototyping and Experimentation,5.139966555183946,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,6,Innovation,22,Products and Services,4.125819397993311,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,6,Innovation,23,Speed of Implementation,3.2143478260869567,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,6,Innovation,24,Innovation Culture and Leadership,4.863377926421405,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,25,Tooldropping,4.550066889632107,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,26,Jobs,4.099464882943144,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,27,Engagement,3.8650501672240805,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,28,Confidence/Authority,4.385083612040134,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,29,Ethical AI Framework,4.552107023411371,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,30,Bias and Fairness,4.124882943143812,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,31,Transparency and Explainability,5.966521739130434,Healthcare,Germany,North America,Staff
b8fd5449,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,32,Data Privacy and Security,7.029163879598662,Healthcare,Germany,North America,Staff
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,1,Strategy and Vision,1,Alignment with Business Goals,3.9364561403508778,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,1,Strategy and Vision,2,Leadership Commitment,4.862245614035087,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,1,Strategy and Vision,3,Long-Term Vision,2.89140350877193,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,1,Strategy and Vision,4,Resource Allocation,4.280771929824561,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,2,Data,5,Data Quality,3.482701754385965,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,2,Data,6,Data Accessibility,4.116631578947368,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,2,Data,7,Data Governance Framework,4.413157894736842,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,2,Data,8,Data Integration,3.533438596491228,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,3,Technology,9,AI Tools and Platforms,5.104877192982457,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,3,Technology,10,Scalability,4.859859649122807,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,3,Technology,11,Cloud vs. On-Premises Solutions,4.183929824561404,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,3,Technology,12,Integration and Optimization,3.7814736842105265,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,4,Talent and Skills,13,AI Skills and Expertise,4.70919298245614,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,4,Talent and Skills,14,Training and Development,4.04659649122807,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,4,Talent and Skills,15,Recruitment and Team Formation,3.315719298245614,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,4,Talent and Skills,16,Cross-Functional Collaboration,4.208877192982456,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,5,Organisation and Processes,17,AI Governance and Structure,3.157017543859649,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,5,Organisation and Processes,18,Process Integration and Optimization,2.632842105263158,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,5,Organisation and Processes,19,Change Management,5.232982456140351,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,5,Organisation and Processes,20,AI-Driven Decision Optimization,4.278842105263158,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,6,Innovation,21,Prototyping and Experimentation,5.013894736842105,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,6,Innovation,22,Products and Services,3.7958596491228067,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,6,Innovation,23,Speed of Implementation,3.246947368421053,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,6,Innovation,24,Innovation Culture and Leadership,4.888842105263158,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,7,Adaptation & Adoption,25,Tooldropping,4.467649122807018,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,7,Adaptation & Adoption,26,Jobs,4.053508771929825,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,7,Adaptation & Adoption,27,Engagement,3.66740350877193,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,7,Adaptation & Adoption,28,Confidence/Authority,4.377578947368421,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,8,Ethics and Responsibility,29,Ethical AI Framework,4.302947368421052,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,8,Ethics and Responsibility,30,Bias and Fairness,3.972175438596491,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,8,Ethics and Responsibility,31,Transparency and Explainability,5.953578947368421,Technology,United States,Africa,Leadership
cc2a2a05,550e8400-e29b-41d4-a716-446655440001,8,Ethics and Responsibility,32,Data Privacy and Security,6.752280701754386,Technology,United States,Africa,Leadership
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,1,Alignment with Business Goals,3.782347266881029,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,2,Leadership Commitment,4.32588424437299,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,3,Long-Term Vision,2.814180064308682,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,4,Resource Allocation,4.3108038585209005,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,2,Data,5,Data Quality,3.5547909967845657,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,2,Data,6,Data Accessibility,4.24700964630225,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,2,Data,7,Data Governance Framework,4.257845659163987,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,2,Data,8,Data Integration,3.657427652733119,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,3,Technology,9,AI Tools and Platforms,5.00475884244373,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,3,Technology,10,Scalability,4.8596141479099675,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,3,Technology,11,Cloud vs. On-Premises Solutions,4.224951768488746,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,3,Technology,12,Integration and Optimization,3.61016077170418,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,13,AI Skills and Expertise,4.713247588424437,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,14,Training and Development,3.962926045016077,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,15,Recruitment and Team Formation,3.357974276527331,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,16,Cross-Functional Collaboration,4.042186495176849,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,17,AI Governance and Structure,3.0690353697749195,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,18,Process Integration and Optimization,2.6377491961414794,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,19,Change Management,5.362475884244373,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,20,AI-Driven Decision Optimization,4.255209003215434,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,6,Innovation,21,Prototyping and Experimentation,4.942572347266881,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,6,Innovation,22,Products and Services,3.9756913183279745,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,6,Innovation,23,Speed of Implementation,3.1033440514469453,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,6,Innovation,24,Innovation Culture and Leadership,4.720707395498392,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,25,Tooldropping,4.412282958199357,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,26,Jobs,4.091993569131833,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,27,Engagement,3.707942122186495,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,28,Confidence/Authority,4.134855305466238,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,29,Ethical AI Framework,4.222347266881029,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,30,Bias and Fairness,3.869614147909968,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,31,Transparency and Explainability,5.82395498392283,Government,India,Africa,Staff
d3de8ea9,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,32,Data Privacy and Security,6.968456591639872,Government,India,Africa,Staff
